Symbol,Class,Methodology,Window_Size,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Gross Profit,Annualized Profit,Expected Absolute Return,Largest Win,Max Run Up,Average Win,Length of Average Win,Max Drawdown,Largest Loss,Average Loss,Length of Average Loss,Number of Trades Per Year,Percentage of Winning Trades,Period
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-778,-23.15,-0.9,131,100,15.44,19,-90,-161,-18.35,21,11,31.03,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,29,-96,-208,-17.78,28,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,80,1.36,-0.2,94,36,8.2,31,-30,-71,-8.62,41,10,47.22,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,34,-39,-101,-9.32,33,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-724,-20.17,-0.81,129,151,16.05,23,-90,-161,-18.42,26,10,34.15,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,30,-96,-208,-17.78,31,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,52,0.9,-0.21,94,36,8.24,29,-32,-71,-8.7,39,10,46.05,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,32,-39,-101,-9.32,30,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-599,-14.79,-1.15,667,259,26.17,10,-92,-577,-28.66,12,21,46.12,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,11,-96,-208,-17.78,10,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,52,0.9,-0.21,94,36,8.24,29,-32,-71,-8.7,39,10,46.05,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,32,-39,-101,-9.32,30,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-690,-18.54,-1.08,389,193,22.6,10,-92,-460,-24.95,12,20,46,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,11,-96,-208,-17.78,11,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,80,1.36,-0.2,94,36,8.2,31,-30,-71,-8.62,41,10,47.22,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,34,-39,-101,-9.32,33,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-777,-23.12,-0.98,688,254,21.37,21,-96,-544,-23.81,21,14,40.16,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,20,-96,-208,-17.78,19,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,80,1.36,-0.2,94,36,8.2,31,-30,-71,-8.62,41,10,47.22,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,34,-39,-101,-9.32,33,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-782,-23.39,-0.87,389,182,18.11,28,-94,-420,-20.32,28,12,39.58,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,24,-96,-208,-17.78,25,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,206,3.33,-0.26,91,48,8.54,21,-27,-72,-9.07,33,12,49,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,25,-39,-101,-9.32,24,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-273,-5.44,-1.88,191,130,25.6,10,-80,-225,-30.71,13,16,36.76,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,18,-96,-208,-17.78,18,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,206,3.33,-0.26,91,48,8.54,21,-27,-72,-9.07,33,12,49,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,25,-39,-101,-9.32,24,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-392,-8.33,-1.79,191,93,24.81,10,-80,-225,-29.79,14,16,36.03,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,18,-96,-208,-17.78,18,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,130,2.16,-0.26,91,36,8.31,23,-26,-69,-8.83,34,12,50,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,26,-39,-101,-9.32,25,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-590,-14.44,-1.18,147,110,23.91,17,-85,-191,-27,22,14,38.05,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,23,-96,-208,-17.78,21,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,130,2.16,-0.26,91,36,8.31,23,-26,-69,-8.83,34,12,50,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,26,-39,-101,-9.32,25,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-441,-9.67,-1.32,134,164,22.87,21,-84,-198,-25.88,31,13,43.81,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,24,-96,-208,-17.78,23,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,116,1.94,-0.27,91,36,8.41,22,-27,-69,-8.97,33,12,49,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,25,-39,-101,-9.32,24,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-669,-17.58,-1.5,537,259,25.01,9,-92,-465,-28.16,11,23,47.77,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,10,-96,-208,-17.78,10,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,116,1.94,-0.27,91,36,8.41,22,-27,-69,-8.97,33,12,49,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,25,-39,-101,-9.32,24,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-744,-21.2,-1.39,314,193,21.8,9,-94,-370,-24.72,12,22,47.71,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,10,-96,-208,-17.78,10,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,130,2.16,-0.26,91,36,8.31,23,-26,-69,-8.83,34,12,50,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,336,5.2,NotApplicable,81,101,8.73,26,-39,-101,-9.32,25,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-756,-21.9,-1.08,476,254,18.78,16,-94,-376,-21.34,18,16,42,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,16,-96,-208,-17.78,15,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,130,2.16,-0.26,91,36,8.31,23,-26,-69,-8.83,34,12,50,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,336,5.2,NotApplicable,81,101,8.73,26,-39,-101,-9.32,25,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-683,-18.21,-1.16,350,182,20.29,21,-92,-378,-22.96,24,14,43.44,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-671,-17.67,NotApplicable,92,1262,14.94,20,-96,-208,-17.78,20,0,NotApplicable,2018-04-30 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,-5,-0.09,-0.26,90,40,7.71,27,-36,-68,-8.33,37,9,42.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,33,-39,-97,-9.04,35,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-411,-8.93,-0.99,131,145,18.53,11,-77,-125,-21.77,12,12,30.48,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,22,-96,-174,-14.87,23,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,-5,-0.09,-0.26,90,40,7.71,27,-36,-68,-8.33,37,9,42.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,33,-39,-97,-9.04,35,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-630,-16.1,-0.97,112,105,15.44,11,-83,-125,-18.73,12,12,29.52,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,22,-96,-174,-14.87,23,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,65,1.12,-0.25,90,35,7.91,33,-29,-68,-8.44,47,9,46.97,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,35,-39,-97,-9.04,38,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-493,-11.29,-1.39,330,216,27.47,21,-89,-404,-32.02,22,10,30.59,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,28,-96,-174,-14.87,30,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,65,1.12,-0.25,90,35,7.91,33,-29,-68,-8.44,47,9,46.97,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,35,-39,-97,-9.04,38,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-601,-14.99,-0.89,206,164,20.85,23,-89,-252,-23.3,29,9,36.36,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,31,-96,-174,-14.87,34,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,60,1.04,-0.27,90,35,8.05,31,-29,-68,-8.64,45,9,45.71,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,34,-39,-97,-9.04,35,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-721,-20.2,-1.14,441,259,19.47,9,-92,-382,-21.91,12,21,46.63,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,10,-96,-174,-14.87,11,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,60,1.04,-0.27,90,35,8.05,31,-29,-68,-8.64,45,9,45.71,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,34,-39,-97,-9.04,35,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-784,-23.74,-1.09,257,193,16.86,10,-94,-304,-19.2,13,20,46.53,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,11,-96,-174,-14.87,11,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,65,1.12,-0.25,90,35,7.91,33,-29,-68,-8.44,47,9,46.97,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,35,-39,-97,-9.04,38,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-811,-25.47,-0.89,462,254,16.18,20,-95,-365,-18.52,21,14,37.9,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,19,-96,-174,-14.87,19,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,65,1.12,-0.25,90,35,7.91,33,-29,-68,-8.44,47,9,46.97,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,35,-39,-97,-9.04,38,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-759,-22.24,-0.95,347,182,16.79,28,-93,-374,-19.2,30,11,39.36,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,24,-96,-174,-14.87,27,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,231,3.73,-0.19,95,59,8.92,26,-30,-76,-9.33,36,11,45.24,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,27,-39,-97,-9.04,29,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,721,10.07,-1.24,378,277,37.82,10,-72,-279,-41.7,12,15,32.03,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,18,-96,-174,-14.87,20,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,231,3.73,-0.19,95,59,8.92,26,-30,-76,-9.33,36,11,45.24,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,27,-39,-97,-9.04,29,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,0,0,-1.15,262,162,28.12,12,-72,-198,-31.75,13,15,31.75,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,18,-96,-174,-14.87,20,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,138,2.31,-0.19,95,45,8.58,28,-29,-71,-8.98,38,10,46.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,28,-39,-97,-9.04,31,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-324,-6.68,-1.13,307,277,31.72,20,-85,-318,-35.4,21,13,30.69,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,23,-96,-174,-14.87,24,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,138,2.31,-0.19,95,45,8.58,28,-29,-71,-8.98,38,10,46.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,28,-39,-97,-9.04,31,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-118,-2.19,-1.27,272,334,33.4,26,-85,-366,-37.07,31,12,34.74,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,26,-96,-174,-14.87,25,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,108,1.83,-0.2,95,43,8.61,26,-30,-71,-9.06,37,11,45.24,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,27,-39,-97,-9.04,29,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-660,-17.35,-1.27,607,260,26.58,9,-91,-525,-29.31,12,21,46.67,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,10,-96,-174,-14.87,10,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,108,1.83,-0.2,95,43,8.61,26,-30,-71,-9.06,37,11,45.24,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,27,-39,-97,-9.04,29,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-737,-21.01,-1.17,354,257,22.58,10,-92,-418,-25.1,12,21,46.57,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,11,-96,-174,-14.87,11,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,138,2.31,-0.19,95,45,8.58,28,-29,-71,-8.98,38,10,46.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,288,4.57,NotApplicable,78,101,8.43,28,-39,-97,-9.04,31,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-703,-19.29,-0.99,731,272,24.7,19,-94,-578,-27.35,19,15,37.5,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,17,-96,-174,-14.87,17,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,138,2.31,-0.19,95,45,8.58,28,-29,-71,-8.98,38,10,46.25,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,288,4.57,NotApplicable,78,101,8.43,28,-39,-97,-9.04,31,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-663,-17.48,-1,457,202,23.02,25,-91,-493,-25.54,26,13,39.81,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-725,-20.37,NotApplicable,77,1262,12.28,21,-96,-174,-14.87,23,0,NotApplicable,2018-05-18 to 2023-12-29
^GDAXI,Equities,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,175,2.92,-0.09,94,38,8.6,35,-29,-71,-8.81,46,7,43.4,2018-06-08 to 2023-12-29
^GDAXI,Equities,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,319,5.06,NotApplicable,80,101,8.65,46,-39,-100,-9.25,42,0,NotApplicable,2018-06-08 to 2023-12-29
^GDAXI,Equities,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,2166,22.82,2.17,323,404,51.34,12,-55,-398,-44.6,12,10,32.14,2018-06-08 to 2023-12-29
^GDAXI,Equities,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-689,-18.79,NotApplicable,87,1262,13.72,28,-96,-197,-16.47,27,0,NotApplicable,2018-06-08 to 2023-12-29
^GDAXI,Equities,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,175,2.92,-0.09,94,38,8.6,35,-29,-71,-8.81,46,7,43.4,2018-06-08 to 2023-12-29
