Symbol,Class,Methodology,Window_Size1,Window_Size2,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
CL=F,Commodities,SMA2M,14,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_14_149_SMA_FALSE_FALSE_1_0.1_5,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-43,-6.69,0,NaN,9.31,,0,-9.01,-42,-42,-14.87,36,1,1,0,NaN,0,-0.7425,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_14_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_14_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-39,-6.09,0,NaN,10.28,,0,-9.94,-39,-39,-14.83,42,1,1,0,NaN,0,-0.6127,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_14_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_14_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-39,-6.09,0,NaN,10.28,,0,-9.94,-39,-39,-14.83,42,1,1,0,NaN,0,-0.6127,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_14_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_14_149
CL=F,Commodities,SMA2M,14,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_14_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_14_149
CL=F,Commodities,SMA2M,17,60,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-127,-12.95,0,NaN,13.74,,0,-21.56,-116,-64,-14.4,158,2,2,0,NaN,0,-0.6006,2024-03-27 to 2025-03-20,CL=F_Active_SMA2M_17_60_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_60
CL=F,Commodities,SMA2M,17,60,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-160,-16.3,Not Applicable,Not Applicable,12.51,Not Applicable,Not Applicable,-24.5,Not Applicable,Not Applicable,-13.39,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6653,2024-03-27 to 2025-03-20,CL=F_Passive_SMA2M_17_60_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_60
CL=F,Commodities,SMA2M,17,60,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-127,-12.95,0,NaN,13.74,,0,-21.56,-116,-64,-14.4,158,2,2,0,NaN,0,-0.6006,2024-03-27 to 2025-03-20,CL=F_Active_SMA2M_17_60_SMA_FALSE_FALSE_1_0.1_10,CL=F_17_60
CL=F,Commodities,SMA2M,17,60,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-160,-16.3,Not Applicable,Not Applicable,12.51,Not Applicable,Not Applicable,-24.5,Not Applicable,Not Applicable,-13.39,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6653,2024-03-27 to 2025-03-20,CL=F_Passive_SMA2M_17_60_SMA_FALSE_FALSE_1_0.1_10,CL=F_17_60
CL=F,Commodities,SMA2M,17,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-138,-14.71,0,NaN,13.71,,0,-21.56,-127,-69,-14.23,155,2,2,0,NaN,0,-0.6823,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_17_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_72
CL=F,Commodities,SMA2M,17,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_17_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_72
CL=F,Commodities,SMA2M,17,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-144,-15.4,0,NaN,13.54,,0,-21.56,-133,-72,-14.28,149,2,2,0,NaN,0,-0.7143,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_17_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_72
CL=F,Commodities,SMA2M,17,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_17_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_72
CL=F,Commodities,SMA2M,17,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-65,-8.87,34,34,14.67,192,1,-17.5,-100,-100,-15.5,40,1,2,33,-21.78,50,-0.5069,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_17_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_124
CL=F,Commodities,SMA2M,17,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_17_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_124
CL=F,Commodities,SMA2M,17,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-105,-14.12,8,8,14.12,196,1,-17.5,-112,-112,-15.25,37,1,2,33,-34.32,25,-0.8069,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_17_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_124
CL=F,Commodities,SMA2M,17,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_17_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_124
CL=F,Commodities,SMA2M,17,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-55,-8.66,0,NaN,8.96,,0,-9.01,-55,-55,-15.38,30,1,1,0,NaN,0,-0.9612,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_17_149_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_17_149_SMA_FALSE_FALSE_1_0.1_5,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-55,-8.66,0,NaN,8.96,,0,-9.01,-55,-55,-15.38,30,1,1,0,NaN,0,-0.9612,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_17_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_17_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_17_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_17_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_17_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_17_149
CL=F,Commodities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_17_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_17_149
CL=F,Commodities,SMA2M,21,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-144,-15.36,0,NaN,13.65,,0,-21.56,-133,-72,-14.23,153,2,2,0,NaN,0,-0.7124,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_21_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_72
CL=F,Commodities,SMA2M,21,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_21_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_72
CL=F,Commodities,SMA2M,21,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-102,-10.94,0,NaN,14.26,,0,-23.17,-93,-51,-14.85,146,2,2,0,NaN,25,-0.4722,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_21_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_72
CL=F,Commodities,SMA2M,21,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_21_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_72
CL=F,Commodities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-64,-8.72,0,NaN,14.81,,0,-17.87,-64,-64,-15.82,228,1,1,0,NaN,0,-0.488,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_21_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_124
CL=F,Commodities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_21_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_124
CL=F,Commodities,SMA2M,21,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-65,-8.87,34,34,14.67,192,1,-17.5,-100,-100,-15.5,40,1,2,33,-21.78,50,-0.5069,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_21_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_124
CL=F,Commodities,SMA2M,21,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_21_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_124
CL=F,Commodities,SMA2M,21,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-52,-8.14,35,35,14.87,192,1,-17.5,-87,-87,-15.55,34,1,2,33,-17.16,50,-0.4651,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_21_149_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_21_149_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-52,-8.14,35,35,14.87,192,1,-17.5,-87,-87,-15.55,34,1,2,33,-17.16,50,-0.4651,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_21_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_21_149_SMA_FALSE_FALSE_1_0.1_10,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_21_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_21_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_21_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_21_149
CL=F,Commodities,SMA2M,21,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_21_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_21_149
CL=F,Commodities,SMA2M,21,215,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,0,0,0,NaN,,,0,0,0,NaN,,,0,1,0,NaN,0,,2024-11-06 to 2025-03-20,CL=F_Active_SMA2M_21_215_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_215
CL=F,Commodities,SMA2M,21,215,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-46,-12.09,Not Applicable,Not Applicable,11.99,Not Applicable,Not Applicable,-17.46,Not Applicable,Not Applicable,-13.28,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6924,2024-11-06 to 2025-03-20,CL=F_Passive_SMA2M_21_215_SMA_FALSE_FALSE_1_0.1_5,CL=F_21_215
CL=F,Commodities,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-103,-10.46,8,8,14.23,196,1,-19.9,-110,-110,-14.67,105,1,2,33,-33.66,25,-0.5256,2024-03-27 to 2025-03-20,CL=F_Active_SMA2M_25_60_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_60
CL=F,Commodities,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-160,-16.3,Not Applicable,Not Applicable,12.51,Not Applicable,Not Applicable,-24.5,Not Applicable,Not Applicable,-13.39,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6653,2024-03-27 to 2025-03-20,CL=F_Passive_SMA2M_25_60_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_60
CL=F,Commodities,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-103,-10.46,8,8,14.23,196,1,-19.9,-110,-110,-14.67,105,1,2,33,-33.66,25,-0.5256,2024-03-27 to 2025-03-20,CL=F_Active_SMA2M_25_60_EMA_FALSE_FALSE_1_0.1_10,CL=F_25_60
CL=F,Commodities,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-160,-16.3,Not Applicable,Not Applicable,12.51,Not Applicable,Not Applicable,-24.5,Not Applicable,Not Applicable,-13.39,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6653,2024-03-27 to 2025-03-20,CL=F_Passive_SMA2M_25_60_EMA_FALSE_FALSE_1_0.1_10,CL=F_25_60
CL=F,Commodities,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-91,-9.68,0,NaN,14.45,,0,-23.17,-81,-45,-15.07,145,2,2,0,NaN,25,-0.4178,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_72
CL=F,Commodities,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_72
CL=F,Commodities,SMA2M,25,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-90,-12.17,0,NaN,14.52,,0,-19.51,-80,-45,-15.49,114,2,2,0,NaN,25,-0.6238,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_25_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_124
CL=F,Commodities,SMA2M,25,124,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_25_124_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_124
CL=F,Commodities,SMA2M,25,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-94,-12.69,0,NaN,14.32,,0,-19.51,-84,-47,-15.32,116,2,2,0,NaN,25,-0.6504,2024-06-28 to 2025-03-20,CL=F_Active_SMA2M_25_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_124
CL=F,Commodities,SMA2M,25,124,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-161,-21.41,Not Applicable,Not Applicable,13.55,Not Applicable,Not Applicable,-21.7,Not Applicable,Not Applicable,-14.1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9866,2024-06-28 to 2025-03-20,CL=F_Passive_SMA2M_25_124_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_124
CL=F,Commodities,SMA2M,25,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_25_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_149
CL=F,Commodities,SMA2M,25,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_25_149_EMA_FALSE_FALSE_1_0.1_5,CL=F_25_149
CL=F,Commodities,SMA2M,25,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-56,-8.8,0,NaN,9.51,,0,-9.94,-56,-56,-14.56,39,1,1,0,NaN,0,-0.8853,2024-08-05 to 2025-03-20,CL=F_Active_SMA2M_25_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_25_149
CL=F,Commodities,SMA2M,25,149,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-62,-9.7,Not Applicable,Not Applicable,14.8,Not Applicable,Not Applicable,-17.91,Not Applicable,Not Applicable,-15.78,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5416,2024-08-05 to 2025-03-20,CL=F_Passive_SMA2M_25_149_EMA_FALSE_FALSE_1_0.1_10,CL=F_25_149
CL=F,Commodities,SMA2M,25,179,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-30,-5.9,0,NaN,9.66,,0,-6.6,-30,-30,-14.11,28,1,1,0,NaN,0,-0.8939,2024-09-17 to 2025-03-20,CL=F_Active_SMA2M_25_179_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_179
CL=F,Commodities,SMA2M,25,179,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-38,-7.37,Not Applicable,Not Applicable,13.92,Not Applicable,Not Applicable,-17.46,Not Applicable,Not Applicable,-14.74,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.4221,2024-09-17 to 2025-03-20,CL=F_Passive_SMA2M_25_179_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_179
CL=F,Commodities,SMA2M,25,179,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,-30,-5.9,0,NaN,9.66,,0,-6.6,-30,-30,-14.11,28,1,1,0,NaN,0,-0.8939,2024-09-17 to 2025-03-20,CL=F_Active_SMA2M_25_179_SMA_FALSE_FALSE_1_0.1_10,CL=F_25_179
CL=F,Commodities,SMA2M,25,179,SMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-38,-7.37,Not Applicable,Not Applicable,13.92,Not Applicable,Not Applicable,-17.46,Not Applicable,Not Applicable,-14.74,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.4221,2024-09-17 to 2025-03-20,CL=F_Passive_SMA2M_25_179_SMA_FALSE_FALSE_1_0.1_10,CL=F_25_179
CL=F,Commodities,SMA2M,25,215,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,0,0,0,NaN,,,0,0,0,NaN,,,0,1,0,NaN,0,,2024-11-06 to 2025-03-20,CL=F_Active_SMA2M_25_215_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_215
CL=F,Commodities,SMA2M,25,215,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-46,-12.09,Not Applicable,Not Applicable,11.99,Not Applicable,Not Applicable,-17.46,Not Applicable,Not Applicable,-13.28,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.6924,2024-11-06 to 2025-03-20,CL=F_Passive_SMA2M_25_215_SMA_FALSE_FALSE_1_0.1_5,CL=F_25_215
CL=F,Commodities,SMA2M,30,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,-144,-15.4,0,NaN,13.54,,0,-21.56,-133,-72,-14.28,149,2,2,0,NaN,0,-0.7143,2024-04-15 to 2025-03-20,CL=F_Active_SMA2M_30_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_30_72
CL=F,Commodities,SMA2M,30,72,SMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-200,-21.27,Not Applicable,Not Applicable,12.02,Not Applicable,Not Applicable,-23.2,Not Applicable,Not Applicable,-12.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.9168,2024-04-15 to 2025-03-20,CL=F_Passive_SMA2M_30_72_SMA_FALSE_FALSE_1_0.1_5,CL=F_30_72
