Symbol,Class,Methodology,Window_Size,Threshold_Oversold,Threshold_Overbought,Flat,Dynamic_limits,ticker,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
EURUSD=X,FX,RSI:,10,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_10_20_60
EURUSD=X,FX,RSI:,10,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,228,18.39,91,37,16.17,4,1,-10.98,-90,-31,-15.73,15,1,25,24,1.44,26,1.6749,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_10_20_60
EURUSD=X,FX,RSI:,10,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_10_20_60
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-126,-10.44,114,41,28.72,4,1,-25.55,-161,-83,-27.94,9,1,24,15,-6.3,20,-0.4086,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_FALSE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_FALSE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-126,-10.44,114,41,28.72,4,1,-25.55,-161,-83,-27.94,9,1,24,15,-6.3,20,-0.4086,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_FALSE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_FALSE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-126,-10.44,114,41,28.72,4,1,-25.55,-161,-83,-27.94,9,1,24,15,-6.3,20,-0.4086,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_TRUE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_TRUE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-126,-10.44,114,41,28.72,4,1,-25.55,-161,-83,-27.94,9,1,24,15,-6.3,20,-0.4086,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_TRUE_TRUE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_TRUE_TRUE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-177,-14.77,114,41,28.71,4,1,-29.78,-161,-66,-27.85,8,2,25,14,-3.5,19,-0.496,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_FALSE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_FALSE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-177,-14.77,114,41,28.71,4,1,-29.78,-161,-66,-27.85,8,2,25,14,-3.5,19,-0.496,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_FALSE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_FALSE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-177,-14.77,114,41,28.71,4,1,-29.78,-161,-66,-27.85,8,2,25,14,-3.5,19,-0.496,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_TRUE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_TRUE_5_0.1_3,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-177,-14.77,114,41,28.71,4,1,-29.78,-161,-66,-27.85,8,2,25,14,-3.5,19,-0.496,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-55,-4.5,57,21,14.39,4,1,-12.99,-62,-40,-14.28,12,1,24,15,-2.85,15,-0.3464,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_70_FALSE_TRUE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_70_FALSE_TRUE_5_0.1_7,EURUSD=X_10_20_70
EURUSD=X,FX,RSI:,10,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_TRUE_FALSE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_TRUE_FALSE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_TRUE_FALSE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_TRUE_FALSE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_TRUE_TRUE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_TRUE_TRUE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_TRUE_TRUE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_TRUE_TRUE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_FALSE_FALSE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_FALSE_FALSE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_FALSE_FALSE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_FALSE_FALSE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_FALSE_TRUE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_FALSE_TRUE_10_0.1_3,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,95,7.76,117,47,45.09,3,1,-10.4,-81,-47,-20.41,8,1,15,17,0,20,0.7462,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_20_80_FALSE_TRUE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,20,80,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_20_80_FALSE_TRUE_10_0.1_7,EURUSD=X_10_20_80
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,41,3.35,18,6,3.08,4,1,-2.51,-11,-5,-3.01,15,1,34,19,0.19,19,1.3347,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_1_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.16,Not Applicable,Not Applicable,3.21,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.81,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0189,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_1_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,254,20.41,167,63,31.19,4,1,-24.91,-189,-62,-31.09,12,1,35,19,0.19,23,0.8193,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_10_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_10_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,166,13.44,85,32,15.52,4,1,-14.09,-90,-28,-15.31,14,1,34,19,0.76,20,0.9539,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_5_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_5_0.1_3,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,41,3.35,18,6,3.08,4,1,-2.51,-11,-5,-3.01,15,1,34,19,0.19,19,1.3347,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_1_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.16,Not Applicable,Not Applicable,3.21,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.81,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0189,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_1_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,254,20.41,167,63,31.19,4,1,-24.91,-189,-62,-31.09,12,1,35,19,0.19,23,0.8193,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_10_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.16,Not Applicable,Not Applicable,26.12,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.08,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2921,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_10_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,166,13.44,85,32,15.52,4,1,-14.09,-90,-28,-15.31,14,1,34,19,0.76,20,0.9539,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_FALSE_5_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-58,-4.82,Not Applicable,Not Applicable,14.82,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.27,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.131,2024-01-17 to 2025-03-21,EURUSD=X_Passive_RSI:_10_30_60_TRUE_FALSE_5_0.1_7,EURUSD=X_10_30_60
EURUSD=X,FX,RSI:,10,30,60,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,41,3.35,18,6,3.08,4,1,-2.51,-11,-5,-3.01,15,1,34,19,0.19,19,1.3347,2024-01-17 to 2025-03-21,EURUSD=X_Active_RSI:_10_30_60_TRUE_TRUE_1_0.1_3,EURUSD=X_10_30_60
