Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
USDPLN=X,FX,TurtleTrading: 10 75,Active,0.975,14.249,0.068,54.073,24,0.12,1903,2508,0.2151,0.294,0.5092,59255
USDPLN=X,FX,TurtleTrading: 10 75,Passive,2.144,14.234,0.151,31.997,1,0,1,0,0.489,0,0.489,72486
USDPLN=X,FX,TurtleTrading: 15 45,Active,1.583,14.222,0.111,46.771,38,0.18,1891,2543,0.2131,0.2982,0.5113,65920
USDPLN=X,FX,TurtleTrading: 15 45,Passive,1.869,14.206,0.132,31.996,1,0,1,0,0.4878,0,0.4878,69260
USDPLN=X,FX,TurtleTrading: 15 50,Active,3.641,14.217,0.256,38.386,28,0.14,1795,2638,0.2032,0.3097,0.513,93790
USDPLN=X,FX,TurtleTrading: 15 50,Passive,1.908,14.207,0.134,31.997,1,0,1,0,0.4879,0,0.4879,69725
USDPLN=X,FX,TurtleTrading: 15 55,Active,3.208,14.235,0.225,46.498,26,0.13,1808,2611,0.205,0.3069,0.5119,86992
USDPLN=X,FX,TurtleTrading: 15 55,Passive,2.001,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70771
USDPLN=X,FX,TurtleTrading: 15 60,Active,1.534,14.237,0.108,55.874,26,0.13,1687,2732,0.1903,0.3193,0.5096,65300
USDPLN=X,FX,TurtleTrading: 15 60,Passive,2.001,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70771
USDPLN=X,FX,TurtleTrading: 15 65,Active,0.676,14.239,0.047,59.171,26,0.13,1788,2631,0.2012,0.3073,0.5085,56268
USDPLN=X,FX,TurtleTrading: 15 65,Passive,1.999,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70741
USDPLN=X,FX,TurtleTrading: 15 70,Active,0.363,14.246,0.025,59.171,26,0.13,1803,2611,0.2032,0.3052,0.5084,53280
USDPLN=X,FX,TurtleTrading: 15 70,Passive,2.075,14.23,0.146,31.997,1,0,1,0,0.4887,0,0.4887,71649
USDPLN=X,FX,TurtleTrading: 15 75,Active,0.977,14.249,0.069,54.073,24,0.12,1903,2508,0.2151,0.294,0.5092,59274
USDPLN=X,FX,TurtleTrading: 15 75,Passive,2.146,14.234,0.151,31.997,1,0,1,0,0.489,0,0.489,72508
USDPLN=X,FX,TurtleTrading: 20 45,Active,1.584,14.222,0.111,46.771,38,0.18,1891,2543,0.2131,0.2982,0.5113,65928
USDPLN=X,FX,TurtleTrading: 20 45,Passive,1.87,14.206,0.132,31.996,1,0,1,0,0.4878,0,0.4878,69269
USDPLN=X,FX,TurtleTrading: 20 50,Active,3.641,14.217,0.256,38.386,28,0.14,1795,2638,0.2032,0.3097,0.513,93793
USDPLN=X,FX,TurtleTrading: 20 50,Passive,1.908,14.207,0.134,31.997,1,0,1,0,0.4879,0,0.4879,69727
USDPLN=X,FX,TurtleTrading: 20 55,Active,3.208,14.235,0.225,46.498,26,0.13,1808,2611,0.205,0.3069,0.5119,86992
USDPLN=X,FX,TurtleTrading: 20 55,Passive,2.001,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70771
USDPLN=X,FX,TurtleTrading: 20 60,Active,1.534,14.237,0.108,55.874,26,0.13,1687,2732,0.1903,0.3193,0.5096,65294
USDPLN=X,FX,TurtleTrading: 20 60,Passive,2,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70764
USDPLN=X,FX,TurtleTrading: 20 65,Active,0.677,14.239,0.048,59.171,26,0.13,1788,2631,0.2012,0.3073,0.5085,56276
USDPLN=X,FX,TurtleTrading: 20 65,Passive,1.999,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70751
USDPLN=X,FX,TurtleTrading: 20 70,Active,0.364,14.246,0.026,59.171,26,0.13,1803,2611,0.2032,0.3052,0.5084,53288
USDPLN=X,FX,TurtleTrading: 20 70,Passive,2.076,14.23,0.146,31.997,1,0,1,0,0.4887,0,0.4887,71660
USDPLN=X,FX,TurtleTrading: 20 75,Active,0.975,14.249,0.068,54.073,24,0.12,1903,2508,0.2151,0.294,0.5092,59252
