Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
NZDJPY=X,FX,AlphaEngine: 0.01 0.0001 TH FALSE FALSE,Active,1.119,9.359,0.12,22.896,617,5.66,371,36,0.0872,0.0068,0.094,55441
NZDJPY=X,FX,AlphaEngine: 0.015 0.0001 OS FALSE FALSE,Active,0.628,3.077,0.204,9.492,115,1.06,87,4,0.0201,0.0013,0.0214,52990
NZDJPY=X,FX,AlphaEngine: 0.015 0.001 OS FALSE FALSE,Active,0.628,3.077,0.204,9.492,115,1.06,87,4,0.0201,0.0013,0.0214,52990
NZDJPY=X,FX,AlphaEngine: 0.015 0.0001 OS FALSE TRUE,Active,0.549,2.741,0.2,8.435,115,1.06,87,4,0.0201,0.0013,0.0214,52608
NZDJPY=X,FX,AlphaEngine: 0.015 0.001 OS FALSE TRUE,Active,0.549,2.741,0.2,8.435,115,1.06,87,4,0.0201,0.0013,0.0214,52608
NZDJPY=X,FX,AlphaEngine: 0.015 0.01 OS FALSE FALSE,Active,0.526,3.084,0.171,9.492,116,1.06,87,4,0.0201,0.0009,0.0209,52493
NZDJPY=X,FX,AlphaEngine: 0.015 0.01 OS FALSE TRUE,Active,0.447,2.748,0.163,8.434,116,1.06,87,4,0.0201,0.0009,0.0209,52114
NZDJPY=X,FX,AlphaEngine: 0.005 0.01 TH FALSE FALSE,Active,0.337,12.624,0.027,27.006,1032,9.47,518,207,0.1167,0.0462,0.1628,51585
NZDJPY=X,FX,AlphaEngine: 0.005 0.01 TH FALSE TRUE,Active,0.271,9.972,0.027,18.25,1032,9.47,518,207,0.1167,0.0462,0.1628,51271
NZDJPY=X,FX,AlphaEngine: 0.005 0.0001 OS FALSE FALSE,Active,0.19,0.88,0.216,1.008,16,0.15,10,1,0.0021,0.0004,0.0026,50891
NZDJPY=X,FX,AlphaEngine: 0.005 0.001 OS FALSE FALSE,Active,0.19,0.88,0.216,1.008,16,0.15,10,1,0.0021,0.0004,0.0026,50891
NZDJPY=X,FX,AlphaEngine: 0.005 0.0001 OS FALSE TRUE,Active,0.131,0.728,0.18,0.998,16,0.15,10,1,0.0021,0.0004,0.0026,50612
NZDJPY=X,FX,AlphaEngine: 0.005 0.001 OS FALSE TRUE,Active,0.131,0.728,0.18,0.998,16,0.15,10,1,0.0021,0.0004,0.0026,50612
NZDJPY=X,FX,AlphaEngine: 0.005 0.01 OS FALSE TRUE,Active,0.06,0.747,0.08,0.998,16,0.15,10,1,0.0021,0,0.0021,50280
NZDJPY=X,FX,AlphaEngine: 0.005 0.01 OS FALSE FALSE,Active,0.048,0.943,0.051,1.273,16,0.15,10,1,0.0021,0,0.0021,50221
NZDJPY=X,FX,AlphaEngine: 0.01 0.01 OS FALSE TRUE,Active,0.038,1.4,0.027,2.13,58,0.53,42,2,0.0085,0.0004,0.009,50177
NZDJPY=X,FX,AlphaEngine: 0.01 0.01 OS FALSE FALSE,Active,0.031,1.475,0.021,2.518,58,0.53,42,2,0.0085,0.0004,0.009,50143
NZDJPY=X,FX,AlphaEngine: 0.01 0.0001 OS FALSE TRUE,Active,-0.013,1.434,-0.009,2.763,58,0.53,42,2,0.009,0,0.009,49941
NZDJPY=X,FX,AlphaEngine: 0.01 0.001 OS FALSE TRUE,Active,-0.013,1.434,-0.009,2.763,58,0.53,42,2,0.009,0,0.009,49941
NZDJPY=X,FX,AlphaEngine: 0.01 0.0001 OS FALSE FALSE,Active,-0.053,1.498,-0.035,2.765,58,0.53,42,2,0.009,0,0.009,49752
NZDJPY=X,FX,AlphaEngine: 0.01 0.001 OS FALSE FALSE,Active,-0.053,1.498,-0.035,2.765,58,0.53,42,2,0.009,0,0.009,49752
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.01 OS FALSE TRUE,Active,-0.739,5.105,-0.145,20.247,212,1.94,143,26,0.035,0.0056,0.0406,46674
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.0001 TH FALSE FALSE,Active,-0.76,9.09,-0.084,24.992,256,2.35,197,1,0.0457,0.0004,0.0462,46581
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.001 TH FALSE FALSE,Active,-0.76,9.09,-0.084,24.992,256,2.35,197,1,0.0457,0.0004,0.0462,46581
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.01 TH FALSE FALSE,Active,-0.76,9.09,-0.084,24.992,256,2.35,197,1,0.0457,0.0004,0.0462,46581
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.01 OS FALSE FALSE,Active,-0.882,5.575,-0.158,22.726,212,1.94,143,26,0.035,0.0056,0.0406,46053
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.0001 TH FALSE TRUE,Active,-0.951,6.598,-0.144,19.903,256,2.35,197,1,0.0457,0.0004,0.0462,45758
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.001 TH FALSE TRUE,Active,-0.951,6.598,-0.144,19.903,256,2.35,197,1,0.0457,0.0004,0.0462,45758
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.01 TH FALSE TRUE,Active,-0.951,6.598,-0.144,19.903,256,2.35,197,1,0.0457,0.0004,0.0462,45758
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.0001 OS FALSE TRUE,Active,-1.203,4.966,-0.242,21.436,221,2.03,145,28,0.0355,0.0047,0.0402,44687
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.001 OS FALSE TRUE,Active,-1.203,4.966,-0.242,21.436,221,2.03,145,28,0.0355,0.0047,0.0402,44687
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.0001 OS FALSE FALSE,Active,-1.518,5.467,-0.278,24.524,221,2.03,145,28,0.0355,0.0047,0.0402,43382
NZDJPY=X,FX,AlphaEngine: 0.02525729 0.001 OS FALSE FALSE,Active,-1.518,5.467,-0.278,24.524,221,2.03,145,28,0.0355,0.0047,0.0402,43382
NZDCAD=X,FX,AlphaEngine: 0.02 0.0001 TH FALSE FALSE,Active,2.066,3.596,0.575,6.666,218,2,186,1,0.0449,0.0004,0.0453,60453
NZDCAD=X,FX,AlphaEngine: 0.02 0.001 TH FALSE FALSE,Active,2.066,3.596,0.575,6.666,218,2,186,1,0.0449,0.0004,0.0453,60453
NZDCAD=X,FX,AlphaEngine: 0.02 0.01 TH FALSE FALSE,Active,2.066,3.596,0.575,6.666,218,2,186,1,0.0449,0.0004,0.0453,60453
NZDCAD=X,FX,AlphaEngine: 0.02 0.0001 OS FALSE FALSE,Active,1.472,3.311,0.445,10.744,198,1.82,159,9,0.0385,0.0021,0.0406,57261
NZDCAD=X,FX,AlphaEngine: 0.02 0.001 OS FALSE FALSE,Active,1.472,3.311,0.445,10.744,198,1.82,159,9,0.0385,0.0021,0.0406,57261
NZDCAD=X,FX,AlphaEngine: 0.02 0.01 OS FALSE FALSE,Active,1.472,3.311,0.445,10.744,198,1.82,159,9,0.0385,0.0021,0.0406,57261
NZDCAD=X,FX,AlphaEngine: 0.005 0.0001 TH FALSE TRUE,Passive,1.457,10.856,0.134,26.363,1,0,1,0,0.5145,0,0.5145,57186
NZDCAD=X,FX,AlphaEngine: 0.02 0.0001 TH FALSE TRUE,Active,1.453,3.201,0.454,6.676,218,2,186,1,0.0449,0.0004,0.0453,57165
NZDCAD=X,FX,AlphaEngine: 0.02 0.001 TH FALSE TRUE,Active,1.453,3.201,0.454,6.676,218,2,186,1,0.0449,0.0004,0.0453,57165
NZDCAD=X,FX,AlphaEngine: 0.02 0.01 TH FALSE TRUE,Active,1.453,3.201,0.454,6.676,218,2,186,1,0.0449,0.0004,0.0453,57165
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.0001 TH FALSE FALSE,Active,1.184,2.959,0.4,6.549,148,1.36,138,1,0.0321,0.0004,0.0325,55773
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.001 TH FALSE FALSE,Active,1.184,2.959,0.4,6.549,148,1.36,138,1,0.0321,0.0004,0.0325,55773
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.01 TH FALSE FALSE,Active,1.184,2.959,0.4,6.549,148,1.36,138,1,0.0321,0.0004,0.0325,55773
NZDCAD=X,FX,AlphaEngine: 0.02 0.0001 OS FALSE TRUE,Active,0.946,3.017,0.314,10.036,198,1.82,159,9,0.0385,0.0021,0.0406,54565
NZDCAD=X,FX,AlphaEngine: 0.02 0.001 OS FALSE TRUE,Active,0.946,3.017,0.314,10.036,198,1.82,159,9,0.0385,0.0021,0.0406,54565
NZDCAD=X,FX,AlphaEngine: 0.02 0.01 OS FALSE TRUE,Active,0.946,3.017,0.314,10.036,198,1.82,159,9,0.0385,0.0021,0.0406,54565
NZDCAD=X,FX,AlphaEngine: 0.01 0.001 TH FALSE FALSE,Active,0.866,4.697,0.184,7.686,484,4.44,376,14,0.0842,0.0043,0.0885,54168
NZDCAD=X,FX,AlphaEngine: 0.01 0.0001 TH FALSE FALSE,Active,0.811,4.638,0.175,7.686,484,4.44,375,12,0.0833,0.0034,0.0868,53894
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.0001 TH FALSE TRUE,Active,0.784,2.576,0.304,6.009,148,1.36,138,1,0.0321,0.0004,0.0325,53757
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.001 TH FALSE TRUE,Active,0.784,2.576,0.304,6.009,148,1.36,138,1,0.0321,0.0004,0.0325,53757
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.01 TH FALSE TRUE,Active,0.784,2.576,0.304,6.009,148,1.36,138,1,0.0321,0.0004,0.0325,53757
NZDCAD=X,FX,AlphaEngine: 0.015 0.0001 TH FALSE FALSE,Active,0.763,4.081,0.187,12.483,302,2.77,261,2,0.0607,0.0004,0.0611,53653
NZDCAD=X,FX,AlphaEngine: 0.015 0.001 TH FALSE FALSE,Active,0.763,4.081,0.187,12.483,302,2.77,261,2,0.0607,0.0004,0.0611,53653
NZDCAD=X,FX,AlphaEngine: 0.015 0.01 TH FALSE FALSE,Active,0.763,4.081,0.187,12.483,302,2.77,261,2,0.0607,0.0004,0.0611,53653
NZDCAD=X,FX,AlphaEngine: 0.015 0.0001 OS FALSE FALSE,Active,0.651,3.043,0.214,10.764,209,1.92,174,5,0.0402,0.0017,0.0419,53106
NZDCAD=X,FX,AlphaEngine: 0.015 0.001 OS FALSE FALSE,Active,0.651,3.043,0.214,10.764,209,1.92,174,5,0.0402,0.0017,0.0419,53106
NZDCAD=X,FX,AlphaEngine: 0.015 0.01 OS FALSE FALSE,Active,0.572,3.006,0.19,10.764,203,1.86,172,3,0.0397,0.0009,0.0406,52718
NZDCAD=X,FX,AlphaEngine: 0.01 0.001 TH FALSE TRUE,Active,0.537,4.15,0.129,9.188,484,4.44,376,14,0.0842,0.0043,0.0885,52546
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.0001 OS FALSE FALSE,Active,0.521,2.675,0.195,8.877,169,1.55,136,12,0.0308,0.003,0.0338,52470
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.001 OS FALSE FALSE,Active,0.521,2.675,0.195,8.877,169,1.55,136,12,0.0308,0.003,0.0338,52470
NZDCAD=X,FX,AlphaEngine: 0.01 0.0001 TH FALSE TRUE,Active,0.482,4.082,0.118,9.188,484,4.44,375,12,0.0833,0.0034,0.0868,52281
NZDCAD=X,FX,AlphaEngine: 0.02525729 0.01 OS FALSE FALSE,Active,0.456,2.659,0.171,8.551,163,1.5,134,10,0.0303,0.0026,0.0329,52156
NZDCAD=X,FX,AlphaEngine: 0.005 0.001 TH FALSE TRUE,Active,0.432,5.279,0.082,17.592,947,8.69,524,82,0.1115,0.0184,0.1299,52041
NZDCAD=X,FX,AlphaEngine: 0.01 0.01 TH FALSE FALSE,Active,0.388,4.715,0.082,8.351,483,4.43,375,16,0.0842,0.0043,0.0885,51828
