Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GBPUSD=X,FX,MACD: 10 26 11,Active,-1.022,9.631,-0.106,41.436,359,1.73,2207,2256,0.2415,0.2525,0.4941,41682
GBPUSD=X,FX,MACD: 10 26 11,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 10 27 7,Active,0.673,9.624,0.07,27.837,413,2,2234,2232,0.2459,0.251,0.4969,56309
GBPUSD=X,FX,MACD: 10 27 7,Passive,-2.571,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31512
GBPUSD=X,FX,MACD: 10 27 8,Active,0.491,9.628,0.051,26.043,401,1.94,2227,2238,0.2441,0.2508,0.495,54537
GBPUSD=X,FX,MACD: 10 27 8,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 10 27 9,Active,-0.486,9.629,-0.05,38.659,389,1.88,2224,2240,0.2433,0.2507,0.494,45864
GBPUSD=X,FX,MACD: 10 27 9,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 27 10,Active,-1.113,9.631,-0.116,42.482,379,1.83,2209,2254,0.2413,0.2518,0.4932,41010
GBPUSD=X,FX,MACD: 10 27 10,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 10 27 11,Active,-0.914,9.632,-0.095,42.568,355,1.71,2209,2253,0.242,0.2526,0.4946,42497
GBPUSD=X,FX,MACD: 10 27 11,Passive,-2.591,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 28 7,Active,0.664,9.625,0.069,27.965,413,2,2235,2230,0.2457,0.2506,0.4963,56223
GBPUSD=X,FX,MACD: 10 28 7,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 10 28 8,Active,-0.316,9.629,-0.033,36.556,395,1.91,2231,2233,0.2437,0.2496,0.4933,47275
GBPUSD=X,FX,MACD: 10 28 8,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 28 9,Active,-1.096,9.63,-0.114,44.624,387,1.87,2222,2241,0.2424,0.2501,0.4925,41136
GBPUSD=X,FX,MACD: 10 28 9,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 10 28 10,Active,-0.787,9.632,-0.082,38.171,367,1.77,2206,2256,0.242,0.2532,0.4953,43472
GBPUSD=X,FX,MACD: 10 28 10,Passive,-2.591,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 28 11,Active,-1.124,9.633,-0.117,43.614,361,1.74,2210,2251,0.2416,0.252,0.4936,40930
GBPUSD=X,FX,MACD: 10 28 11,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31310
GBPUSD=X,FX,MACD: 10 29 7,Active,0.611,9.629,0.063,26.826,411,1.99,2235,2229,0.246,0.2509,0.4969,55699
GBPUSD=X,FX,MACD: 10 29 7,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 29 8,Active,-0.343,9.63,-0.036,35.801,399,1.93,2231,2232,0.2438,0.2494,0.4932,47048
GBPUSD=X,FX,MACD: 10 29 8,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 10 29 9,Active,-0.988,9.631,-0.103,42.117,381,1.84,2219,2243,0.2425,0.2508,0.4933,41937
GBPUSD=X,FX,MACD: 10 29 9,Passive,-2.591,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 29 10,Active,-0.697,9.633,-0.072,38.637,361,1.74,2208,2253,0.2425,0.2533,0.4959,44179
GBPUSD=X,FX,MACD: 10 29 10,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31310
